glottocode,num_oral_cons,num_nasal_cons,num_oral_vowel,num_nasal_vowel,name,isocodes,level,macroarea,latitude,longitude
gugu1254,10.0,5.0,6.0,0.0,Gugubera,kkp,language,Australia,-15.4296,141.635
thay1249,11.0,5.0,10.0,0.0,Thayore,thd,language,Australia,-14.8159,142.034
yiry1245,14.0,6.0,6.0,0.0,Yir-Yoront,yiy,language,Australia,-15.1117,141.767
wami1239,10.0,5.0,6.0,0.0,Wamin,wmi,language,Australia,-18.3727,143.943
mbar1254,12.0,5.0,10.0,0.0,Mbara-Yanga,mvl,language,Australia,-19.29,142.475904
umbu1256,22.0,5.0,5.0,0.0,Umbuygamu,umg,language,Australia,-14.25876,143.6305
adny1235,18.0,6.0,3.0,0.0,Adnyamathanha,adt,language,Australia,-30.1451,138.671
kaur1267,14.0,6.0,5.0,0.0,Kaurna,zku,language,Australia,-34.34966141,138.4800794
nugu1241,16.0,6.0,6.0,0.0,Nugunu (Australia),nnv,language,Australia,-31.9899,133.908
wira1265,13.0,6.0,4.0,0.0,Wirangu,wgu,language,Australia,-32.0,134.0
bang1339,14.0,6.0,3.0,0.0,Banggarla,bjb,language,Australia,-33.3036,136.079
naru1238,15.0,6.0,6.0,0.0,Narungga,nnr,language,Australia,-34.69,137.535
koka1244,12.0,5.0,6.0,0.0,Kokata,ktd,language,Australia,-29.94,135.55
gure1255,9.0,4.0,10.0,0.0,Gureng Gureng,gnr,language,Australia,-25.3893,151.175
kabi1260,12.0,4.0,8.0,0.0,Kabikabi,gbw,language,Australia,-25.44486229,153.1539929
duun1241,9.0,4.0,10.0,0.0,Duungidjawu,,dialect,Australia,-25.3987,152.345
waka1274,9.0,4.0,10.0,0.0,Wakawaka,wkw,language,Australia,-26.248,151.868
wuli1242,9.0,4.0,10.0,0.0,Wuliwuli,wlu,language,Australia,-24.415,149.843
bula1255,20.0,6.0,6.0,0.0,Bularnu,,language,Australia,-21.02656922,138.1566659
waga1260,13.0,6.0,6.0,0.0,Wagaya,wga,language,Australia,-20.329,137.623
warl1256,23.0,6.0,4.0,0.0,Warluwara,wrb,language,Australia,-22.2909,138.738
waru1265,17.0,5.0,6.0,0.0,Warumungu,wrm,language,Australia,-20.6479,134.375
kart1247,12.0,5.0,7.0,0.0,Kartujarra,,dialect,Australia,-23.27912,121.73213
many1256,12.0,5.0,6.0,0.0,Manyjilyjara,,dialect,Australia,-22.51763,123.84021
pudi1238,14.0,6.0,3.0,0.0,Puditara,,dialect,Australia,-24.16283,121.275
wang1288,12.0,5.0,6.0,0.0,Wangkajunga,,dialect,Australia,-20.26868,126.53434
yulp1239,12.0,5.0,6.0,0.0,Yulparija,,language,Australia,-18.923519,122.370316
wanm1242,12.0,5.0,6.0,0.0,Wanman,wbt,language,Australia,-22.7078,122.325
kuka1246,12.0,5.0,6.0,0.0,Kukatja,kux,language,Australia,-20.3321,127.666
ngar1296,12.0,5.0,6.0,0.0,Ngarla,nrk,language,Australia,-20.20748,119.30579
ngaa1240,12.0,5.0,6.0,0.0,Ngaanyatjarra,ntj,language,Australia,-25.7514,127.602
pint1250,12.0,5.0,6.0,0.0,Pintupi-Luritja,piu,language,Australia,-23.2963,130.643
yank1247,12.0,5.0,6.0,0.0,Yankunytjatjara,kdd,language,Australia,-26.4064,133.577
maly1234,15.0,6.0,6.0,0.0,Malyangapa,yga,dialect,Australia,-29.43,142.0
yard1234,15.0,6.0,6.0,0.0,Yardliyawarra,yxl,dialect,Australia,-29.79543,141.77353
dhan1270,14.0,6.0,6.0,0.0,Dhangu,dhg,language,Australia,-11.9493,135.752
gupa1247,19.0,6.0,6.0,0.0,Gupapuyngu,guf,language,Australia,-12.2868,135.337
djam1256,19.0,6.0,6.0,0.0,Djambarrpuyngu,djr,language,Australia,-12.021,135.59
guma1253,19.0,6.0,6.0,0.0,Gumatj,gnn,language,Australia,-12.25254,136.83042
djin1253,17.0,5.0,3.0,0.0,Djinang,dji,language,Australia,-12.462,134.82
djin1252,17.0,5.0,3.0,0.0,Djinba,djb,language,Australia,-12.93,134.967
yann1237,19.0,6.0,6.0,0.0,Nhangu,jay,language,Australia,-12.0853,134.877
rita1239,19.0,6.0,6.0,0.0,Ritharrngu,rit,language,Australia,-13.4559,135.259
yort1237,10.0,5.0,5.0,0.0,Yorta Yorta,xyy,language,Australia,-35.9,145.01
biga1237,9.0,4.0,3.0,0.0,Bigambal,xbe,language,Australia,-28.266,149.515
yuga1244,9.0,4.0,3.0,0.0,Yugambal,yub,language,Australia,-27.803,153.082
hawk1239,10.0,5.0,3.0,0.0,Hawkesbury,xda,language,Australia,-33.11470744,150.4952383
sydn1236,11.0,5.0,3.0,0.0,Sydney,xdk,language,Australia,-33.52925837,150.3490464
awab1243,9.0,4.0,3.0,0.0,Awabakal,awk,language,Australia,-33.12847,151.43555
wori1245,9.0,4.0,6.0,0.0,Worimi,kda,language,Australia,-32.4806,152.107
ngan1296,10.0,4.0,3.0,0.0,Nganyaywana,nyx,language,Australia,-29.581,151.313
dyan1250,9.0,4.0,6.0,0.0,Dyangadi,dyn,language,Australia,-30.8469,152.602
djap1238,13.0,6.0,6.0,0.0,Djapu,,dialect,Australia,-12.879764,136.417978
thur1254,13.0,6.0,6.0,0.0,Thurawal,tbh,language,Australia,-34.634,150.721
dhur1239,13.0,6.0,6.0,0.0,Dhurga,dhu,language,Australia,-35.412,150.134
sout2771,13.0,6.0,6.0,0.0,Southern Coastal Yuin,xtv,language,Australia,-37.06227181,149.7169306
gund1248,13.0,6.0,6.0,0.0,Gundungurra,xrd,dialect,Australia,-33.7,150.3
ngar1297,11.0,4.0,3.0,0.0,Ngarigu,xni,dialect,Australia,-36.23,149.13
sout2770,13.0,6.0,6.0,0.0,Southern Inland Yuin,,language,Australia,-36.30008261,148.7238073
gang1267,12.0,6.0,6.0,0.0,Ganggalida,gcd,language,Australia,-17.5446,139.426
kaya1319,11.0,6.0,6.0,0.0,Kayardild,gyd,language,Australia,-17.0695,139.489
lard1243,11.0,6.0,8.0,0.0,Lardil,lbz,language,Australia,-16.56152,139.4343
wage1238,17.0,5.0,5.0,0.0,Wageman,waq,language,Australia,-13.8627,131.893
gamb1251,14.0,6.0,5.0,0.0,Gambera,gma,language,Australia,-14.29546,126.27131
kwin1241,12.0,5.0,11.0,0.0,Kwini,gww,language,Australia,-14.2515,126.562
wuna1249,12.0,5.0,11.0,0.0,Wunambal,wub,language,Australia,-14.8347,125.72
umii1236,14.0,6.0,5.0,0.0,Umiida,xud,dialect,Australia,-16.615461,124.079216
ungg1243,13.0,6.0,5.0,0.0,Unggumi,xgu,language,Australia,-15.65,124.67
worr1237,12.0,5.0,8.0,0.0,Worrorra,wro,language,Australia,-15.612781,124.881218
yawi1239,14.0,6.0,5.0,0.0,Yawijibaya,jbw,dialect,Australia,-15.348087,124.529665
ward1246,12.0,5.0,5.0,0.0,Wardaman,wrr,language,Australia,-15.4155,132.604
yang1288,12.0,5.0,5.0,0.0,Yangman,jng,language,Australia,-14.4964,132.52
guwa1243,11.0,4.0,6.0,0.0,Guwamu,gwu,language,Australia,-27.8289,148.867
